,GSM5824838,GSM5824839,GSM5824847,GSM5824852,GSM5824855,GSM5824858,GSM5824868,GSM5824878,GSM5824885,GSM5824894,GSM5824904,GSM5824932,GSM5824943,GSM5824955,GSM5824967,GSM5824970,GSM5824979,GSM5824984
102466812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102465908,0,0,0,0,0,0,0,0,0,0,0,0.9317,0,0,0,0,0,0
102465683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101059938,2.148,3.121,3.892,3.476,3.91,3.917,3.713,3.618,5.514,2.248,1.549,2.191,3.626,1.484,1.574,2.535,4.423,2.643
105371098,0,0.253,0.5067,0,0.2654,0,0,0.4635,0.8588,0,0.1893,0.1674,0.2526,0,0,0.2581,0.3253,0
105371105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64131,1.88,3.265,3.27,4.514,2.833,2.723,3.227,4.399,10.18,3.449,1.604,1.627,3.228,1.578,1.121,2.314,3.836,2.173
102723692,0.4549,1.857,1.727,2.36,1.113,1.668,1.597,1.215,5.178,1.587,0.4962,0.6143,1.325,0.3499,0.443,0.9474,2.388,0.2787
107987234,0.0609,0.2486,0.1423,0.2528,0.2795,0.1365,0.27,0.2603,0.6631,0.1487,0.07972,0.2115,0.1951,0.04685,0.08303,0.1087,0.5253,0.07462
105371106,0,0,0,0,0,0,0.1359,0,0.091,0,0,0,0,0.04714,0,0,0,0
107984893,0,0,0,0,0,0.1104,0,0,0,0,0,0,0,0,0,0,0,0
105371108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376753,0,0.253,0.2534,0.3001,0.2654,0,0.1603,0.4635,0.8588,0.3027,0.1893,0.1674,0.2526,0,0.169,0.5162,0.3253,0.2657
110006323,2.394,3.974,4.504,5.109,3.196,2.777,2.736,4.621,7.472,3.345,1.567,2.031,4.337,1.894,2.233,3.253,5.187,3.399
101059953,1.338,2.114,2.874,2.15,2.456,2.612,2.272,2.075,3.076,1.626,0.8474,1.249,2.111,0.83,1.084,1.733,2.476,1.507
102465684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110006322,1.496,2.474,3.66,4.181,2.264,2.388,2.096,3.216,4.676,2.41,1.184,1.732,3.311,1.341,1.701,2.583,3.904,2.66
102466259,0,0,0,0,0,0,0,0,0,0,0,0.9317,0,0,0,0,0,0
112268172,0.1124,0.04918,0.1478,0.175,0.1032,0.1375,0,0,0.167,0.1765,0.0368,0.06508,0.1473,0.1297,0.0657,0.6022,0.06325,0
100422836,0,0,0,0,0,0.6281,0,0,0,0,0,0,0,0,0,0,0,0
103504726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100423006,0,0,0,0,0,0,0,0,1.707,0,0.7526,0,1.005,0.8845,0.6718,2.053,0,0
102723728,6.559,11.42,8.837,12.2,10.22,4.917,7.236,11.11,24.71,7.253,5.67,6.124,10.81,5.569,5.314,10.44,13.37,11.14
103504740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105379460,0.1117,0,0.04892,0.05794,0.1025,0.06826,0,0.08948,0.0829,0.1169,0,0,0.04877,0.04295,0.03262,0.3488,0,0
103504729,0,0,0,0,0,0,0,0,1.707,0,0.7526,0,1.005,0.8845,0.6718,2.053,0,0
283820,5.406,8.945,6.658,10.5,7.951,3.756,6.076,8.873,21.82,5.771,4.192,4.649,9.104,4.292,4.224,9.011,10.67,9.277
653190,0.7081,0.9601,0.2792,1.066,1.267,0.02164,0.157,0.5107,1.262,0.8153,0.2781,0.3483,0.4949,0.3541,0.4551,0.8217,0.9958,0.2928
6210,32.71,39.12,43.29,17.29,32.68,15.73,30.37,43.57,56.7,40.61,16.53,25.22,35.81,19.83,6.84,14.99,56.97,36.3
23204,34.11,33.36,42.56,35.69,38.62,24.42,22.79,44.38,78.67,34.8,19.16,22.57,38.47,15.76,12.52,19.83,48.17,32.32
23049,6.81,9.551,7.462,11.48,6.437,3.813,6.939,10.36,29.39,8.503,4.234,6.741,10.65,4.527,2.417,6.988,10.79,9.948
107984844,0.09414,0.4118,0.3299,0.1954,0.08641,0,0.6261,0.3018,1.118,0.1971,0.06161,0.1634,0.4112,0.07242,0.055,0,0.2118,0.08651
79905,0.01858,0,0,0,0,0,0,0,0,0,0,0,0.01623,0,0,0,0,0
102723385,0.1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10229,2.182,1.909,2.063,2.086,1.766,1.211,1.448,2.531,3.752,2.404,0.7141,1.23,2.257,1.06,0.5872,1.461,2.293,2.032
162073,2.873,2.272,5.232,4.232,1.647,1.894,1.564,3.097,8.01,5.935,1.092,2.505,4.241,1.148,1.429,2.878,3.994,7.021
51760,0.2686,0.7231,0.4164,0.3217,0.2845,0.0379,0.5497,0.9274,0.6137,0.173,0.2029,0.2033,0.5596,0.1908,0.1207,0.3136,0.6277,0.4368
105371114,0,0,0.02734,0.09716,0.01432,0,0.03459,0.02501,0.04634,0.01633,0,0,0.04089,0.012,0,0,0,0.01434
728276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105371113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79838,0.9364,0.8479,0.3023,0.5627,0.739,0.2109,0.5463,0.3423,0.5855,0.2923,0.7634,0.523,1.277,0.6066,0.6335,0.4839,0.6469,0.8002
51573,30.99,21.04,22.86,27.9,23.11,17.78,13.9,22.54,34.5,36.25,12.48,20.26,21.16,12.16,11.19,26.75,23.81,28
9738,2.034,2.338,2.055,2.604,2.058,0.8894,0.6747,2.261,5.092,3.31,0.9522,1.718,2.218,0.9364,0.5291,1.458,2.221,2.715
57020,4.824,8.219,10.69,11.04,8.532,7.844,6.677,9.554,17.06,8.909,3.835,5.306,11.41,5.168,4.28,7.192,11.45,12.65
400506,0.8284,1.519,1.44,0.9845,1.521,0.3921,0.6813,1.199,1.666,1.147,0.6821,0.5645,1.366,0.7195,0.4216,0.5367,1.413,1.449
124152,0.07838,0.09142,0.1602,0.1085,0.07194,0,0.01448,0.2094,0.2328,0.2188,0.0513,0.0756,0.1369,0.04019,0.04579,0.1166,0.147,0.12
105371115,0,0.02387,0,0,0,0,0,0,0,0,0,0,0.02384,0,0,0,0,0
51704,0.1669,0.146,0.0585,0.08662,0.1992,0,0.0185,0.1338,0.2231,0.05242,0.1093,0.08695,0.2771,0.07705,0.03901,0,0.1127,0.09204
105371116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105371117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102723396,0,0,0,0,0,0,0,0,0.5854,0,0,0,0,0,0,0,0,0
2813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54988,0,0,0,0,0,0,0,0.04926,0.1825,0,0,0,0,0,0,0,0.03457,0
105371119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123876,0,0,0,0,0.03011,0,0,0,0,0,0,0,0,0,0,0,0,0.01507
348158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105371120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107984831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116285,0.1608,0.0469,0.1879,0.3153,0.3281,0.142,0.08914,0.1719,0.3449,0.07481,0.1287,0.2586,0.2342,0.06873,0.1462,0.1755,0.1206,0.1478
105379461,0.5704,0.08316,0.5831,0.592,0.3491,0,0.05269,0.3047,0.8469,0.0995,0.3111,0.11,0.3322,0,0.4444,0.8485,0.3209,0.1747
55623,4.179,7.037,7.247,6.235,6.489,3.406,4.468,7.898,15.05,5.303,2.94,3.285,7.621,3.041,1.821,3.124,6.856,6.8
6296,0.3275,0.4674,0.4379,0.6439,0.886,0.2318,0.1528,0.4144,0.7933,0.1804,0.2482,0.4588,0.4517,0.2917,0.2316,0.2308,0.3684,0.2851
112479,0.2985,0.4821,0.7042,0.4528,0.4848,0.3088,0.07636,0.6625,0.8525,0.4086,0.1353,0.2525,0.4815,0.08833,0.161,0.08199,0.5167,0.4854
81691,0.1653,0.1446,0.3477,0.2745,0.2732,0,0.1833,0.212,0.5892,0.3461,0.1515,0.2679,0.4044,0.407,0.1739,0.3247,0.372,0.3342
105371121,0.3096,0,0,0.3213,0,0,0,0,0,0,0.2026,0.1792,0,0.2381,0.1809,0,0,0
123879,1.857,1.9,1.31,1.879,1.951,1.289,0.8724,2.069,4.254,2.026,0.7418,1.394,1.925,0.5933,0.7358,2.037,1.735,2.141
57149,9.684,6.806,4.752,6.6,8.149,3.651,3.507,8.02,16.58,8.514,3.402,8.987,8.855,3.75,1.66,9.163,9.443,10.15
55567,0.03276,0.05731,0.005741,0.0068,0.006014,0,0.003631,0,0.04864,0.006857,0.004288,0.01517,0.08586,0.01008,0,0,0.03685,0.05419
107984888,0.5057,0,0,0.08747,0.2321,0,0.04671,0.4053,0.5006,0,0.2206,0,0.2209,0.1945,0,0,0.1896,0.2323
57146,2.669,2.94,3.147,2.633,3.146,1.732,1.388,3.644,5.382,2.449,2.027,2.46,3.829,1.293,1.444,1,4.189,2.574
7783,0,0,0,0.03601,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105371123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257629,0,0.01954,0,0,0,0,0,0,0.06635,0,0,0.02586,0,0,0.01305,0,0,0
1428,0.05801,0.1522,0.5591,0.2408,0.1065,0.7447,0,0,0.1723,0,0.07593,0.1343,0.152,0.2677,0.1017,0,0.6526,0.05331
105371125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400508,0,0,0.03673,0,0.03848,0.02563,0.1394,0.1344,0.1245,0,0.02744,0.07279,0,0,0,0.03742,0.283,0
100652781,1.67,3.782,4.218,5.609,3.337,1.201,2.287,5.355,4.815,1.234,1.029,1.877,1.545,1.361,0.7463,2.456,7.627,2.077
23117,6.109,11.66,11.54,20.96,10.44,15.61,32.72,12.2,22.09,11.22,2.913,3.84,18.47,2.998,9.047,13.12,15.91,13.31
100190986,1.536,3.341,2.277,5.925,1.843,0.8906,2.466,2.146,8.478,3.297,0.7989,1.276,4.885,0.8784,1.127,2.355,4.474,3.51
100271836,1.568,2.559,2.412,4.167,1.562,1.321,2.511,2.022,4.996,2.501,0.488,0.8741,3.892,0.6618,0.8825,2.628,2.818,2.776
100500917,0,0.9712,0,0,0,0.6787,0,0,1.648,0,0.7266,0.6425,1.94,0,0.6487,0,1.249,0
387254,0.3406,1.059,0.829,1.336,0.6601,0.4165,0.4824,0.6066,1.461,0.8715,0.09908,0.6133,1.223,0.262,0.3759,0.6419,0.9367,1.043
101927814,0,0,0.1905,0,0,0,0,0.1161,0,0,0,0,0.0633,0,0,0,0,0
51108,29.73,18.67,27.78,25.93,21.71,14.64,9.788,19.12,31.73,42.79,12.2,24.35,23.75,11.23,10.91,19.67,23,33.63
10261,170.5,84.06,62.79,123.7,107.2,19.93,30.9,81.67,210,96.37,56.75,114.7,88.69,61.82,46,134.5,131.4,112.8
146183,0.03659,0.03201,0.01603,0.09494,0.1176,0,0,0,0.02717,0.01915,0.01197,0.02118,0,0,0,0.06532,0.08234,0.01681
105371126,0.04543,0,0,0.04715,0.0417,0.05555,0,0,0.06746,0,0,0,0,0.03495,0,0,0,0.04175
730092,2.461,6.406,5.26,4.174,3.361,1.835,2.429,5.773,7.487,2.702,2.514,2.293,4.353,2.494,1.508,2.947,5.943,2.648
112268174,1.278,1.597,1.6,2.274,1.006,0.8929,1.619,1.463,3.796,1.911,0.478,0.634,2.552,0.5618,0.7468,1.141,2.67,2.181
440345,2.909,5.825,6.129,9.86,4.878,6.353,11.73,6.172,12.01,5.614,1.574,2.306,8.755,1.591,4.126,6.364,8.362,6.521
7385,26.24,29.27,31.92,33.31,32.15,17.58,16.7,41.82,55.37,30.05,15.29,21.82,33.02,14.98,11.65,23.83,42.92,34.83
255762,1.279,1.472,1.179,1.537,1.112,0.6995,0.3357,2.481,1.999,1.902,0.6608,1.169,1.823,0.7249,0.3933,1.382,1.742,1.732
730094,1.383,2.023,1.212,2.041,1.29,0.3303,1.006,2.044,2.952,1.561,0.6365,0.8881,1.85,1.131,0.3031,0.3472,1.726,1.172
105371129,0.4599,0.5852,0.8792,0.6509,0.9595,0.5368,0.533,0.4021,1.242,0.4376,0.52,0.2904,0.5114,0.09649,0.2687,0,1.035,0.6148
146177,0.0152,0.03988,0.1065,0.01577,0.01395,0.0929,0.05053,0.09743,0.06769,0.03181,0.03978,0,0.01328,0,0.02664,0,0.03419,0
100288072,0.0544,0.1903,0.143,0.05646,0.0749,0.2494,0,0.0436,0,0.05694,0.0356,0.1259,0.04752,0.04185,0.09535,0.09711,0.1224,0.125
100189032,0,0,0,0,1.081,0,0,0,0,0,0,0,0,0,0,0,0,0
29904,1.517,2.513,3.596,4.66,4.407,2.068,2.192,4.505,8.236,1.992,2.434,1.792,4.748,2.067,2.151,1.987,3.204,2.914
100189291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55718,2.853,5.112,4.727,4.558,5.047,1.934,2.501,4.49,7.985,2.588,2.354,3.002,5.891,2.713,1.677,1.945,5.194,4.862
1039,4.001,7.218,5.79,5.969,6.525,3.166,5.405,6.011,7.319,2.767,2.829,2.977,8.363,2.281,2.087,3.22,6.269,6.105
440346,0,0.2766,0,0.4922,0,0,0.6133,0,0.4694,0.1655,0,0,0.1381,0,0,0,0,0.2905
105371130,0.1162,0.1017,0,0.4825,0.1067,0,0.1933,0.5589,0.3452,0,0.3043,0.8745,0.3046,0.1788,0.06791,0,0.6538,0.3204
100131998,1.938,2.136,2.207,3.138,2.277,1.303,0.8592,2.236,4.892,1.623,1.7,1.682,2.709,1.133,0.8379,2.352,2.878,2.173
641298,1.581,2.732,2.399,4.522,1.575,1.426,2.607,2.132,5.525,2.381,0.6057,1.004,3.806,0.8305,0.8561,2.495,3.058,2.764
100132247,8.148,15.05,15.79,25.97,13.05,23.3,44.57,15.01,28.1,15.65,4.405,5.829,25.25,4.243,11.68,17.53,19.5,18.39
105371131,0.8279,0.9656,0.9672,1.575,0.5066,0.3374,0.3824,1.548,1.639,1.011,0.1806,0.7187,1.085,0.2123,0.4031,0.3695,2.484,0.7608
653786,0.0363,0.127,0.0318,0.07534,0.09995,0,0,0,0.0539,0,0.02376,0.02101,0,0,0,0.1296,0,0.1001
112268175,0.04695,0,0,0,0.0431,0.05741,0,0,0.06972,0,0,0,0,0.03612,0,0,0,0.04315
107984851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112268176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57478,0.1625,0.5364,0.5567,0.621,0.4001,0.56,0.5159,0.6157,1.503,0.4717,0.324,0.2309,0.4389,0.1421,0.1899,0.2176,0.507,0.5092
6340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6338,0,0,0,0.03606,0,0,0.07702,0,0,0,0.02274,0.02011,0,0,0,0,0,0.03193
91949,3.655,5.174,5.256,5.501,6.249,2.899,3.371,5.724,9.942,3.738,2.392,3.084,5.655,2.919,2.298,4.682,5.775,5.435
23062,9.312,14.95,16.38,19.89,16.32,9.025,11.35,22.38,27.32,11.14,6.56,7.887,15.81,8.037,6.122,11.14,21.67,15.35
124454,1.274,2.083,2.204,1.932,1.862,1.548,1.106,2.043,3.112,1.299,0.7134,1.077,2.022,0.8126,0.5683,0.7484,2.151,1.972
56061,1.78,3.856,3.765,3.103,2.578,1.828,3.167,4.591,7.268,2.532,1.629,2.197,3.766,1.744,1.422,1.775,3.958,3.846
4706,7.997,8.635,12.26,8.559,12.96,9.166,4.501,9.613,11.13,7.585,4.498,6.508,10.59,3.845,4.453,7.361,12.51,11.02
79728,1.152,1.865,2.355,1.614,1.586,2.594,0.8088,1.847,2.908,1.226,0.8797,0.689,1.577,0.517,0.5385,0.7199,1.728,1.129
84516,3.666,5.93,4.3,7.079,4.544,3.698,4.064,6.24,12.41,3.609,1.856,2.739,7.088,2.194,2.966,4.381,8.165,6.638
5347,1.431,1.76,1.175,3.109,1.437,0.6287,0.8178,3.082,3.917,1.451,0.7024,1.449,2.07,0.8255,1.254,2.235,2.767,3.041
10595,0.02515,0.022,0,0.0261,0.02308,0,0,0,0.03734,0.02632,0,0,0,0,0,0,0,0.02311
63928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02869,0,0,0
5579,36.95,36.02,35.13,59.89,41.7,23.32,23.84,47.81,95.66,57.73,21.19,34.59,35.03,22.61,20.33,38.98,53.52,36.91
105371141,0,0,0,0.3265,0,0,0,0.5043,0.9343,0.6586,0,0,0.5497,0.242,0,0.8425,0.7079,0
102466247,1.665,4.37,1.459,3.457,0,0,0,0,3.709,1.743,1.09,0,2.91,0,0.4865,0,1.873,2.295
105371142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105371143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5930,4.605,5.34,6.791,8.402,5.981,3.764,5.553,6.807,16.47,6.834,3.162,4.562,8.139,3.175,2.326,4.217,7.077,7.037
27327,2.662,4.993,5.704,5.846,4.072,2.967,4.633,6.356,12.28,4.307,2.484,3.118,6.004,2.302,1.53,2.929,6.47,5.638
400511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107984825,0.1683,0,0,0.1746,0,0.36,0.09326,0,0.2499,0.1761,0,0,0.2205,0.06472,0.1966,0.1502,0,0
115584,0.08789,0.2306,0.02567,0.4865,0.1345,0.01791,0.06494,0.09391,0.087,0.03066,0,0.06782,0.02559,0.06761,0.1883,0.4968,0,0.05384
107984826,0.4336,0.4741,0.9498,0.7313,0.9453,0.6958,0.4506,1.216,1.851,0.3971,0.2483,0.2823,0.5682,0.6254,0.285,0.09676,0.7927,1.146
55114,6.415,12.03,14.95,18.59,12.1,11.26,14.62,18.93,29.88,11.99,5.909,9.516,18.68,5.154,6.844,11.47,17.13,21.2
554206,0.652,0.8962,1.224,0.6767,0.4275,0,0.5678,0.8957,1.106,0.6824,0.1219,0.3773,0.8951,0.2866,0.05442,0.1663,1.153,1.027
283887,0.297,0.4764,0.2169,0.3597,0.6362,0.454,0.02744,0.7935,0.8086,0.2073,0.1296,0,0.1297,0.03808,0.2314,0,0.557,0.273
102723510,0.1686,0.8847,0.1477,0.8747,0.1547,0.5152,0.9342,1.621,1.502,0,0,0.1951,0.2945,0.1297,0.09849,0,0.5689,0.4647
51451,5.455,5.965,9.125,6.884,9.333,5.306,5.291,6.657,10.22,6.099,3.652,4.593,9.694,2.766,3.079,4.15,9.695,9.001
100506655,0.0741,0.3241,0.06492,0.1538,0.2381,0,0.0616,0.1188,0.4951,0.03878,0.02425,0.08577,0.0971,0.0285,0.02165,0.06614,0.2084,0.1021
343,0,0.06222,0,0,0,0,0,0.228,0,0,0,0,0,0,0,0,0,0
342357,0.1665,0.4482,0.651,0.5584,0.4115,0.5247,0.5538,0.7597,1.217,0.3486,0.2851,0.3188,0.5484,0.1774,0.1272,0.1601,0.5044,0.5768
105371146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105371147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105369297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100422923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105371149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105371150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102723536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105371152,0,0,0,0,0,0,0,0,0.6318,0,0,0,0,0,0,0,0.2393,0
105371153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105371154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105371155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386,0,0,0,0
79831,0.9997,1.955,2.293,2.167,2.294,1.546,1.19,2.121,3.274,1.139,0.5966,0.9189,2.337,0.7916,0.8418,0.6823,2.051,1.783
197370,6.707,6.343,8.863,6.284,8.919,6.716,4.36,7.496,8.452,5.426,4.129,4.742,8.52,3.905,3.262,5.599,7.872,7.863
400512,0,0.7029,0,0.3336,0.5901,0,0,0.5152,2.864,1.009,0.5259,0.186,0.2808,1.113,0.2817,0.1434,1.627,0.7384
3566,53.65,34.07,31.5,51.67,39.65,13.69,23.31,57.98,87.49,57.5,19.6,46.66,36.99,22.72,18.68,49.9,75.01,61.77
50615,4.215,8.195,5.773,7.698,7.079,3.915,5.824,8.909,11.31,3.525,2.698,2.929,8.715,2.973,2.882,5.503,8.117,7.628
283888,1.81,3.91,2.589,3.565,3.255,1.49,2.354,4.026,4.771,1.353,1.378,1.197,3.42,1.25,1.252,1.648,3.366,2.953
2975,5.197,11.32,10.29,10.97,9.854,7.178,6.726,11.49,25.33,8.331,4.693,5.166,12.09,3.642,5.294,8.902,12.52,9.527
23247,5.897,4.209,3.924,8.299,4.915,2.134,2.112,5.149,13.75,5.953,2.385,4.226,4.994,2.889,2.901,7.547,8.23,5.777
107984874,0.07176,0,0.06287,0,0,0,0,0,0.1066,0,0,0,0.2508,0,0,0,0,0.06594
100128079,1.127,0.6575,0.247,1.17,0.69,0.4595,0,0.6024,1.674,0.885,0.246,0.3806,0.3283,0.4337,0.2745,0.8386,0.4228,0.4317
105371157,0,0,0,0.2115,0,0,0,0.3266,0,0,0,0,0,0,0,0,0.1146,0
146395,0,0.01514,0.0455,0,0,0,0,0,0.0514,0,0,0.01002,0.06049,0,0.01011,0.1236,0.01947,0
23214,146.3,113.3,68.73,192,145.8,72.54,66.57,141.1,356,174.4,83.22,141,141.2,98.24,86.7,257.1,232.8,133
388228,3.708,9.298,9.992,6.14,8.501,11.94,7.014,11.57,16.05,4.536,3.3,3.386,9.243,3.271,4.092,4.648,10.51,5.315
105369182,0,0,0,0,0,0,0,0,0,0,0,0,0.4157,0,0,0.4247,0,0
728741,0.1741,0.4153,0.416,0.6406,0.4358,0.1935,0.4035,0.5073,1.269,0.3975,0.2072,0.2839,0.4839,0.1217,0.1572,0.3814,0.6944,0.4363
728689,21.83,39.38,39.7,26.42,39.75,23.37,18.97,28.45,40.17,28.75,12.88,16.46,32.67,13.7,13.72,19.11,29.21,31.62
102465520,0,1.207,1.209,0,0,0,0,0,2.049,0,0.9031,0,0,0,0.8062,0,0,0
112268171,0.1402,0,0.2457,0.1455,0.1287,0.2571,0,0.6741,0.2082,0.2934,0,0.1623,0,0.1078,0.08191,0,0.1577,0.2576
1201,13.15,14.78,14.15,17.89,19.93,10.03,8.765,20.57,30.53,12.18,8.458,11.53,17.41,7.195,8.765,18.03,20.64,15.49
55911,74.07,83.02,59.54,133,88.89,32.92,39.3,111.2,258,126.8,60.72,103.6,112.7,61.01,78.47,171,147.2,137.1
246778,2.328,1.338,0.2331,1.45,1.343,0.3253,0.4793,2.026,2.173,1.601,0.566,2.233,1.918,0.4605,0.6607,0.1781,2.17,3.545
26471,0.03614,0,0.03167,0.01875,0.04976,0,0.02003,0,0,0.2459,0.01183,0.06275,0.04736,0.0139,0.02112,0.1774,0.183,0.1495
112869,8.946,10.52,12.53,12.06,11.4,9.057,9.19,11.87,14.05,7.753,6.527,7.651,15.13,5.392,7.458,11.04,15.32,13.72
6799,11.81,8.555,4.229,6.261,12.42,3.183,1.337,8.244,9.901,5.782,1.704,2.426,3.329,1.71,3.302,7.595,9.645,2.859
6817,43.68,30.49,21.81,25.57,44.81,15.04,5.879,30.73,40.99,31.77,5.939,9.246,15.35,6.071,13.37,29.86,40.65,13.59
107984835,3.189,1.196,1.996,1.891,2.091,0.8355,1.01,0.7302,4.059,2.384,0.5964,1.318,1.592,1.051,0.5324,0,2.05,0.4187
728734,0.3326,0.6401,0.4371,0.932,0.458,0.2033,0.6267,0.8529,2.074,0.5222,0.3048,0.3657,0.6974,0.2814,0.2138,0.4453,1.16,0.7335
8663,19.62,35.59,36.03,23.79,35.62,20.65,16.76,26.02,36.67,26.27,11.42,14.96,29.72,12.32,12.34,17.06,26.55,28.94
102465907,0,1.207,1.209,0,0,0,0,0,2.049,0,0.9031,0,0,0,0.8062,0,0,0
100507607,0.5452,1.259,1.223,1.222,1.201,0.8799,1.112,1.084,2.429,0.8217,0.4853,0.6184,1.143,0.4026,0.4714,0.7786,1.521,0.9218
105379464,0.4758,0,0.4169,0.4938,0.4367,0,0.2637,0,0.7065,0,0.3114,0,0.4157,0,0.278,0.4247,0.5353,0.4372
11273,16.23,27.32,31.45,38.59,30.92,27.04,33.46,41,65.79,23.08,15.5,23.96,38.79,17.2,19.55,28.86,41.08,34.53
7284,41.98,51.76,47.26,51.84,55.15,29.07,20.74,51.81,76.52,32.73,17.04,23.82,45.06,16.66,26.04,36.14,60.63,39.19
100616256,13.02,14.24,19.97,20.27,18.93,10.61,3.007,26.09,12.89,7.951,4.262,9.421,13.27,4.174,8.243,19.37,21.98,12.96
25970,8.773,11.95,10.5,13.37,12.49,6.338,7.908,12.78,20.05,7.204,5.776,8.459,12.21,6.322,6.281,11.25,15.72,10.01
487,0.2959,0.7296,0.2357,0.6422,0.6421,0.2303,0.5964,0.7762,1.318,0.2816,0.2817,0.6851,1.011,0.6209,0.2044,0.4323,0.8475,0.7417
100289092,0,0.1447,0.5796,0.1716,0.6073,0.6066,0,1.06,0.4912,0.1731,0,0.09572,0.289,0.1272,0.09663,2.067,0.3721,0.4559
79874,5.401,10.51,9.134,11.21,10.99,3.276,3.991,13.35,17.28,4.908,5.645,6.615,9.949,5.861,4.99,6.988,14.93,8.002
930,5.326,8.969,8.789,11.84,8.76,2.632,9.594,13.73,8.832,3.252,3.864,4.727,6.592,5.941,3.19,6.814,15.38,7.832
84901,11.72,16.95,18.99,21.48,19.05,7.468,10.38,19.38,33.62,12.27,7.23,11.22,20.98,8.996,6.585,11.26,24.55,16.71
100616487,3.668,7.487,5.356,1.269,6.734,0,0.6776,1.96,9.077,5.119,3.201,4.953,9.613,5.643,2.143,10.91,4.126,5.618
83985,9.826,17.62,17.17,19.89,17.82,9.813,8.423,17.41,24.06,11.72,6.491,9.325,16.32,6.62,11.34,15.04,18.02,15.7
27040,38.21,61.92,57.71,40.41,72.89,54.81,45.37,56.4,66.03,22.98,29.58,29.54,64.75,29.75,23.95,31.96,58.11,40.02
653390,2.579,3.031,3.248,4.977,3.07,1.847,2.792,4.133,6.462,2.446,1.714,2.355,4.611,1.519,1.271,3.093,4.443,3.888
101928215,0.2237,0.2739,0.0392,0.5107,0.1232,0.02735,0.07438,0.2868,0.2657,0.1405,0.05856,0.3366,0.1563,0.1032,0.2091,0.3194,0.2013,0.04111
107984832,0.2357,0.4811,0.3213,1.006,0.2404,0.2241,0.3193,0.5457,0.6611,0.1919,0.2057,0.1667,0.4347,0.282,0.1224,0.748,0.6482,0.3369
