GSM5824838	GSM5824839	GSM5824847	GSM5824852	GSM5824855	GSM5824858	GSM5824868	GSM5824878	GSM5824885	GSM5824894	GSM5824904	GSM5824932	GSM5824943	GSM5824955	GSM5824967	GSM5824970	GSM5824979	GSM5824984
3.796	4.568	6.171	6.444	4.391	3.461	3.758	6.471	12.32	5.42	2.427	3.378	6.824	2.599	1.795	3.486	7.183	6.714
1.592	1.736	1.457	2.728	1.461	0.8636	0.7334	2.092	5.948	2.134	1.124	1.966	2.406	1.431	0.4702	1.804	3.118	2.235
1.573	1.376	1.218	2.36	1.496	0.7475	0.9194	1.568	3.571	1.753	0.7416	1.111	1.73	0.7305	0.4429	1.492	2.04	1.577
0.4692	1.026	2.638	2.313	1.292	0.239	1.149	1.442	2.148	1.473	0.2815	0.9732	1.537	0.5415	1.074	1.326	1.276	1.976
1.988	2.266	3.659	3.894	2.398	1.98	1.634	4.152	5.206	2.408	0.7747	1.473	2.673	1.185	0.8481	1.734	3.09	2.668
0	0	0.1663	0	0.05228	0.04642	0	0	0	0.01987	0	0	0.08292	0	0	0	0	0.1047
1.529	0.1189	0.2679	0.4936	0.6861	0.2492	0.772	0.5445	0.5045	6.614	1.556	5.741	3.651	1.516	0.4566	0.9097	0.3058	9.897
1.446	1.946	1.73	1.645	1.506	0.153	0.5393	1.782	3.179	1.659	0.8189	0.6919	1.457	0.5775	0.3574	1.315	1.908	1.558
0.824	0.8209	0.9024	0.7601	1.029	0.5597	0.5074	1.284	1.631	1.054	0.3745	0.6491	0.8198	0.3697	0.4012	0.3473	1.056	1.43
2.829	5.029	5.686	6.565	3.711	2.887	5.854	5.926	18.62	5.63	2.273	3.369	7.165	2.933	1.674	4.189	6.871	6.778
0	0	0	0	0	0.03661	0	0	0	0	0	0	0	0	0	0	0	0
0.1673	0.2927	0.5619	0.1736	0.7422	0.05114	0.1391	0.7597	0.9522	0.2335	0.2007	0.1936	0.2192	0.1501	0.2607	0.07466	0.3764	0.205
0.01615	0.05653	0.07077	0	0.01483	0.04938	0	0	0.07196	0.05072	0.01057	0	0.08468	0.03728	0	0	0	0
0	0	0.04265	0.02021	0.008937	0	0	0.03121	0.01446	0.03057	0	0	0	0.03745	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.01287	0	0	0	0	0	0
2.275	2.626	3.691	2.512	3.155	1.539	1.529	2.871	4.888	2.432	1.014	1.345	3.68	1.378	0.7638	0.7346	2.832	2.136
0	0	0.05788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.9156	1.047	1.401	1.153	0.9861	0.6493	0.8254	1.115	2.52	0.9966	0.783	1.039	1.45	0.7982	0.378	0.948	1.415	1.571
0	0	0	0	0	0	0.01616	0.09346	0.08658	0.03051	0.03816	0	0	0.04485	0	0.1301	0.0656	0.02679
0	0.01036	0	0.0123	0	0	0	0	0.01759	0.0124	0.007754	0	0	0	0	0	0	0.01089
0.03632	0	0	0	0.03334	0	0	0.2911	0	0	0	0.02102	0	0.05589	0.02122	0	0	0
1.858	2.444	3.378	3.422	2.808	2.784	2.307	3.314	6.161	2.924	1.152	1.318	2.697	1.042	0.5387	0.6858	2.876	2.195
4.55	7.656	6.217	4.089	5.777	5.777	3.372	5.896	11.57	5.639	1.928	2.27	5.361	1.69	1.08	2.334	4.06	5.175
2.016	2.448	2.511	3.255	2.444	1.991	1.951	3.11	5.305	2.511	1.792	2.368	2.858	1.828	1.121	2.934	2.987	2.426
11.86	14.09	15.49	19.46	15.25	10.13	10.12	16.24	31.78	15.32	9.588	13.56	16.52	10.15	7.221	16.03	17.29	15.57
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.8349	2.987	2.992	2.189	2.771	1.302	2.705	2.934	5.849	1.277	1.275	1.109	3.526	1.334	0.5754	1.194	2.782	2.508
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08729	0	0
0	0	0	0	0	0	0	0	0	0	0.01067	0	0.01424	0	0	0	0	0
0	0	0.005562	0	0	0	0	0	0	0.006644	0.004155	0	0.005546	0	0	0	0	0
4.621	7.199	9.047	8.63	7.617	3.046	4.808	9.61	17.35	5.988	3.351	4.534	9.546	3.846	2.489	3.021	8.562	8.809
4.445	8.563	9.26	9.447	8.768	5.536	5.962	9.929	18.99	7.375	3.915	5.323	10.29	3.692	3.136	6.015	10.51	8.517
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.02002	0.005839	0.005848	0.05542	0.08577	0.03264	0.0148	0.05349	0.09911	0.006986	0.008737	0.007726	0.04082	0.03594	0.0078	0	0.06007	0.01227
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.204	5.433	5.947	9.01	5.863	2.58	3.469	6.687	12.91	6.382	3.487	4.114	6.154	3.234	3.357	6.102	7.402	6.193
8.715	7.286	5.242	12.06	6.723	3.3	5.036	7.334	22.13	10.51	3.383	6.773	9.074	3.868	3.395	9.109	7.75	10.72
0.1261	0.4242	0.4589	0.4328	0.2048	0.1838	0.1613	0.2332	0.3744	0.07106	0.06982	0.2414	0.2711	0.08207	0.1417	0.2337	0.3601	0.2852
3.664	7.131	8.103	5.989	6.499	4.518	4.179	6.812	11.83	5.714	2.692	3.405	7.111	2.531	2.017	3.605	6.675	7.479
47.05	53.55	67.39	74.89	52.48	34.19	36.19	66.59	153.4	80.24	33.96	45.87	75.66	30.32	42.14	85.61	80.14	76.13
0	0	0	0.01495	0	0.01761	0.03991	0	0.02138	0	0	0	0	0.02216	0	0	0	0
2.003	1.752	3.543	3.038	1.131	2.66	0.9178	2.099	3.888	3.386	1.159	2.719	2.759	1.037	1.193	1.1	3.249	9.484
7.353	10.61	14.23	13.54	10.92	6.683	6.699	12.4	20.01	9.791	5.593	7.063	13.15	4.708	5.128	11.79	15.03	12.81
14.76	18.78	24.43	16.81	21.9	18.83	15.88	22.32	26.48	20.04	11.12	14.89	21.19	10.8	7.786	12.57	23.25	24.09
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.443	1.151	2.64	2.422	1.285	0.9858	1.176	2.517	4.411	2.088	0.4722	0.3193	2.447	0.8488	0.7439	0.7197	2.435	3.198
24.08	30.98	34.05	55.57	32.08	28.76	30.96	59.45	62.53	29.48	40.52	36.42	43.85	28.32	23.52	41.24	57.52	37.93
0.4047	0.118	1.182	2.66	4.953	1.979	0.7476	1.73	1.202	4.518	2.384	3.435	4.007	1.038	2.443	0.7224	0.7588	3.471
7.008	14.14	20.39	18.2	14.78	9.45	10.24	18.2	36.6	14.5	7.878	10.52	19.43	8.546	6.624	12.92	20.04	18.3
15.47	16.32	18.05	24.21	20.21	15.19	13.73	21.81	40.13	20.76	9.397	14.33	21.55	10.39	9.539	20.32	24.6	20.27
0.1112	0.3891	0.6496	0.3463	0.3403	0.4532	0.4931	0.3862	1.128	0.2522	0.2184	0.1931	0.6153	0.4848	0.08664	0.03309	0.5422	0.511
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.8888	1.037	1.038	2.152	3.807	0.5434	2.299	3.799	7.479	0.3101	1.939	0.8574	5.694	2.051	1.558	1.851	4.333	2.178
0.1748	0.6117	0	0.09072	0.3209	0	0.3876	0.8406	0.2596	0.09149	0	0	0.5345	0	0.05107	0	0.4917	0.08032
4.74	6.479	6.23	4.612	7.887	3.079	23.81	9.972	11.44	1.55	3.878	7.716	31.06	8.889	1.212	3.702	9.666	13.61
0	0	0	0	0	0	0	0	0	0	0	0	0.08958	0	0.05991	0	0	0
3.942	8.129	11.35	19.29	11.89	3.615	5.931	11.28	17.14	3.242	5.529	4.563	11.07	4.332	14.81	17.34	13.94	12.42
3.409	4.722	2.987	2.653	3.911	3.3	4.408	3.187	8.014	0.892	0.5578	0.6576	7.445	2.404	0.4979	0	3.835	5.482
0	0.5014	0	0.2975	0	0	1.271	0	0	0	0	0	0	0	0	0	0.9673	0
2.549	6.442	6.701	2.646	3.12	6.407	6.436	4.54	2.944	1.482	2.595	0.6557	5.691	3.05	1.489	0	2.231	3.123
0	0	0	0	0.2623	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11.75	25.07	13.06	8.031	25.26	7.359	9.372	10.57	18.3	6.599	5.44	5.806	15.02	4.63	4.521	2.814	9.673	10.8
3.379	7.636	5.921	10.52	9.047	6.197	5.931	8.575	8.781	3.831	6.819	10.59	13.53	8.448	4.936	1.005	15.21	11.64
3.682	4.46	8.934	5.291	4.94	0.8658	3.925	7.718	17.24	4.447	1.668	3.443	6.929	2.397	2.151	4.551	8.922	5.206
0.6811	2.026	0.3581	0.5655	1.938	0	0.03775	0.3275	1.719	0.1426	0.1783	0.3154	0.357	0	0.4776	0	0.9196	0.6885
2.557	7.704	4.231	4.717	10.69	0.1737	3.464	2.732	8.014	0.892	1.673	1.973	4.964	0.8741	0.6639	2.028	4.155	4.96
15.45	21.97	4.11	8.306	25.33	3.543	5.965	6.192	8.605	2.311	5.78	8.944	11.57	9.34	3.87	4.926	10.25	9.636
12	9.499	13.27	5.042	10.49	3.843	5.226	5.038	7.213	5.085	4.863	5.623	13.73	3.517	0.8348	2.296	6.751	9.453
4.404	5.393	3.344	3.656	4.851	0.3589	8.786	1.412	2.616	1.229	1.345	3.058	10.77	0.6775	0.3431	2.882	3.303	8.903
7.452	8.023	16.32	5.057	7.103	8.585	1.271	3.216	3.83	8.099	1.501	2.488	8.263	0.8819	1.507	0.7675	4.514	4.477
5.519	7.966	7.496	3.437	5.32	1.687	5.506	7.962	13.52	1.733	3.432	4.312	12.05	5.307	2.096	13.05	6.83	4.818
1.433	3.761	11.8	1.487	2.894	12.97	7.466	3.216	2.128	6.599	2.626	1.161	9.515	0.8819	1.34	6.14	2.58	6.321
8.907	10.47	5.609	5.489	9.709	3.233	1.388	3.123	2.067	0.5827	4.19	4.994	0.7295	1.927	2.114	8.696	3.131	0.7674
1.408	0.9853	0.9869	2.046	3.877	0	4.37	3.611	5.854	0.2947	1.106	1.141	0.984	0.2166	0.9872	0	4.752	3.623
7.656	12.11	5.934	6.112	9.731	6.301	4.896	18.41	18.8	1.541	4.818	3.068	10.03	4.53	2.581	10.25	13.91	5.953
1.767	4.637	3.096	0.3056	2.973	2.34	1.142	0.472	2.186	0	0.9637	0.5113	4.373	0.453	0	1.051	2.982	1.624
4.586	7.316	4.728	2.52	4.953	0.1649	2.691	3.892	6.41	1.977	1.589	2.654	5.892	5.188	1.419	1.927	2.732	4.711
0.5732	2.256	0.7534	2.082	0	0	0.3177	0.9187	0	1.5	0.7503	0.4976	1.502	1.764	0.8373	8.954	0	1.053
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.5907	1.809	2.329	2.452	1.627	0.5417	1.146	0.9468	3.07	1.237	0	0.6838	0.258	0.6816	3.452	0	0.6646	1.357
0.2866	0.2507	0.7534	0.2975	0.2631	0	0.3177	0	0	2.1	0.1876	0.1659	0.2504	0.4409	0.3349	0	0.9673	0.7901
1.463	2.048	3.077	0.3038	1.075	0	0	0.9382	0.8692	1.532	1.149	1.863	2.813	2.477	0.8551	2.09	2.634	1.614
1.136	2.982	0.9956	0.8845	3.911	1.91	1.574	1.821	1.687	0	0.7437	1.151	2.234	1.093	0.332	0	1.278	1.305
0.8279	0.9656	1.693	1.718	3.546	1.35	2.447	0	0.4098	0.8665	2.529	1.757	4.34	1.486	0.8062	1.232	0	1.014
2.214	1.937	4.365	14.07	4.319	1.523	5.215	4.436	2.055	2.607	0.9057	1.442	2.66	1.49	10.19	12.85	2.491	2.035
1.167	1.021	2.812	1.817	0.8036	3.746	0	1.403	1.3	1.222	0.191	0.1689	0.7648	0.8979	0.5115	0	0	0.5363
5.174	3.269	4.282	2.088	3.694	0	0.6373	2.304	1.281	0.3009	0.9407	1.165	3.767	1.769	2.183	0	4.528	2.906
5.599	12.73	0.2453	3.777	8.48	0	1.552	0	0.8314	0	4.764	4.699	9.539	2.8	0.9815	0	0.9449	5.145
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.575	36.45	24.89	13.76	17.38	38.21	7.347	54.64	61.87	9.911	12.4	14.25	18.2	2.914	7.746	15.21	70.31	13.92
0	1.76	0	0	0	0	0	0	17.93	0	0	3.494	0	0	0	0	2.264	1.849
20.02	55.06	25.16	19.38	45.15	27.18	24.78	50.13	90.23	13.59	18.88	20.92	34.25	16.78	14.54	12.45	54.62	17.75
0.8497	0.9911	14.39	0.5879	1.04	19.91	0.314	0.454	1.262	9.487	0	0	0.7423	0	0.1655	0	0.6373	0.2603
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.599	1.341	0	0	1.407	0	0.8497	4.915	2.276	1.605	2.007	1.775	1.339	0	0	0	0	1.409
4.39	3.841	8.976	3.038	4.03	6.262	0.8111	2.346	2.173	0	0.9578	1.694	3.835	0	0.8551	1.306	3.293	1.345
4.199	7.347	4.906	4.358	5.14	0	1.552	4.487	12.47	1.465	5.497	2.43	7.337	1.077	0.8179	9.996	11.02	3.859
0	2.816	5.642	0	2.955	0	0	0	0	0	0	0	0	0	0	0	0	1.479
3.449	9.053	7.556	3.58	6.333	5.272	10.51	8.293	7.683	3.61	2.258	0.9982	9.041	2.654	1.008	7.697	3.881	4.755
7.666	10.73	4.03	22.28	8.444	2.812	5.948	2.457	2.276	0	0	3.549	9.376	0	9.854	23.26	3.45	5.635
2.927	6.401	7.693	4.556	6.717	0	11.36	11.73	8.692	1.532	3.831	0.847	10.23	9.006	0.8551	5.225	9.878	4.034
1.533	1.341	5.373	4.773	4.222	0	0	7.372	6.829	0	3.01	3.549	1.339	5.897	0.8958	0	1.725	5.635
4.75	11.08	1.387	3.287	4.36	0	0	0	7.053	0	1.036	0.9164	8.3	3.654	0.9251	0	7.125	5.82
7.789	4.088	2.73	4.85	2.86	0	10.36	0	4.626	3.261	0	0	6.805	1.198	4.551	0	7.01	1.432
0	4.296	4.303	1.699	1.503	5.004	6.351	7.872	0	0	2.143	2.842	5.721	0	0	0	5.525	3.009
1.665	4.37	5.836	0	7.643	0	3.692	5.338	12.36	1.743	1.09	0.9638	4.364	0	0.973	0	3.747	1.53
1.463	2.56	17.95	4.556	5.373	12.52	0	4.691	8.692	1.532	2.873	0	2.557	2.251	1.71	0	6.586	4.034
5.083	2.965	10.39	3.517	6.222	0	6.574	2.716	2.516	5.321	3.327	1.961	8.882	3.91	1.98	0	1.906	7.786
8.472	7.412	1.485	3.517	6.222	0	0.9391	8.148	5.032	1.774	0	0.9807	4.441	0	0.9901	0	3.813	4.671
5.854	6.401	1.282	1.519	2.687	0	0	0	4.346	6.127	1.916	2.541	5.114	2.251	0.8551	1.306	3.293	4.034
4.911	2.864	12.91	8.495	7.514	0	5.444	7.872	7.292	3.427	1.071	0.9475	7.151	1.259	2.87	1.461	1.842	3.009
0	0	0	0	0	9.841	0	0	0	0	0	1.863	1.406	0	0	0	0	0
6.132	6.706	1.343	0	2.815	0	0	4.915	9.106	0	0	0	10.71	0	0.8958	0	1.725	4.227
0	9.857	1.41	5.012	2.955	0	0	7.74	2.39	0	4.214	0.9317	11.25	0	0.9406	4.311	5.433	2.959
4.829	4.225	1.41	0	1.478	0	0	2.58	0	0	3.161	2.795	4.219	0	0	0	7.244	2.959
14.49	5.633	1.41	6.683	11.82	5.904	5.353	5.16	9.561	0	3.161	7.453	1.406	7.43	0.9406	0	5.433	2.959
6.439	7.041	0	5.012	10.34	0	4.461	0	16.73	3.37	5.268	4.658	7.032	2.477	2.822	0	3.622	2.959
1.61	5.633	4.231	0	0	0.9841	0	2.58	2.39	1.685	0	0.9317	7.032	1.238	0.9406	0	3.622	0
3.274	2.864	0	1.699	1.503	0	0.9073	5.248	2.431	0	0	0.9475	1.43	1.259	1.913	0	3.683	4.513
4.674	21.8	1.365	4.85	4.29	11.43	0	4.994	2.313	1.631	2.039	1.803	5.444	3.595	0	0	5.258	4.295
4.674	6.814	4.095	4.85	4.29	3.809	9.497	14.98	11.57	1.631	6.118	7.213	8.166	3.595	1.82	8.343	3.505	7.158
4.39	8.961	12.82	4.556	2.687	0	4.866	0	2.173	0	0	2.541	2.557	0	0	0	0	2.69
6.231	8.177	0	11.32	4.29	0	0.8634	9.988	9.253	3.261	7.137	2.705	9.527	2.397	0	0	3.505	11.45
55.66	44.92	60.91	61.83	42.67	38.63	28.48	70.88	127.8	68.72	25.81	55.99	65.94	28.85	28.31	40.27	82.02	91.01
142	92.61	65.76	178.1	112.5	45.7	52	119.7	269.9	134.9	69.38	114.3	111.6	73.8	83.41	227.9	178.6	131.9
25.26	27.84	26.06	40.37	31.45	16.82	24.03	34.62	70.64	29.14	16.62	24.7	37.96	17.13	16.25	37.85	44.29	33.19
0.3161	0.5357	0.7616	1.353	1.705	0.5555	0.5913	0.9183	1.907	0.3929	1.254	0.869	1.053	1.216	0.7503	1.005	0.4001	0.3812
0	0	0	0	0	0	0	0	0	0	0.04052	0	0	0	0	0	0	0
0	0.01422	0	0	0	0	0	0	0	0	0	0.009409	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.232	3.943	3.604	2.68	4.178	2.996	2.11	4.77	4.484	2.932	2.234	2.33	4.397	1.212	0.9205	2.344	5.564	3.298
0	0.1087	0.02177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.618	5.356	11.93	7.55	5.025	8.014	2.834	11.2	10.37	8.142	4.196	6.92	7.677	3.158	3.745	5.143	9.237	8.009
5.092	6.128	8.895	7.494	6.402	4.339	3.78	9.249	15.76	8.042	2.807	4.554	8.357	4.202	3.372	5.288	9.929	10.18
293.7	181.4	183.2	189.6	256.9	117.1	72.66	207.8	377.5	201.5	113.7	219.2	263.5	109.6	92.37	251.6	310	273.8
118.5	68.09	98.12	59.96	113.6	60.66	40.05	68.71	161.9	83.06	36.82	114.1	139.5	36.33	33.22	74.54	113.8	179.2
39.39	40.25	39.32	42.56	46.99	26.17	18.74	50.97	75.36	41.69	20.76	31.3	43.95	20.21	19.38	40.76	56.5	44.82
0.2816	0.4619	0.6477	0.7672	0.4523	0.04304	0.3121	0.4513	1.098	0.4421	0.3225	0.7334	0.4613	0.2166	0.2468	0.3456	0.7524	0.8086
9.684	7.535	11.1	12.2	9.979	10.72	6.58	14.22	19.88	12.55	5.058	7.855	9.904	4.101	7.25	10.99	15.98	10.23
13.67	12.5	14.56	18.1	16.06	8.106	6.72	17.78	28.58	19.93	9.287	15.95	17.49	6.946	8.531	21	24.61	15.5
0	0	0	0	0	0	0	0	0	0	0	0	0.01926	0	0	0	0	0.01013
0.01068	0.009345	0	0	0	0	0	0	0.01586	0	0	0	0	0.01644	0	0	0	0
2.634	3.727	3.72	3.087	3.2	3.116	1.975	3.576	5.268	3.389	1.582	2.26	4.507	1.895	0.9686	2.061	4.253	4.428
0.3955	0.6653	0.1866	0.5683	0.2792	0	0.4721	0.2926	0.6776	0.191	0.3385	0.2289	0.4784	0.3744	0.08887	1.059	0.8214	0.5591
2.519	2.364	3.151	2.948	2.607	0.9521	1.447	3.084	5.373	2.829	0.9894	1.71	2.401	1.11	0.8832	1.329	2.551	3.599
1.156	1.867	1.453	1.75	2.084	0.3574	1.002	1.416	2.322	0.7969	0.4894	0.7082	1.734	0.6694	0.5322	0.5218	1.27	1.637
3.019	5.756	6.143	6.714	4.852	2.869	3.919	6.495	15.77	5.301	2.468	3.111	6.423	2.438	1.723	3.366	6.217	6.811
1.385	1.806	1.538	3.799	2.043	1.005	1.398	2.913	7.289	2.407	1.206	1.281	2.333	0.9702	0.6502	1.799	2.963	2.17
0.01742	0.0419	0.01145	0.01356	0.01999	0	0.02896	0.02792	0.09699	0	0.0171	0.02016	0.02283	0.0268	0.01527	0.02332	0.07839	0.03201
6.363	6.391	6.991	3.424	6.304	4.178	2.855	7.123	9.948	8.809	2.82	5.261	6.441	3.03	1.102	2.795	8.825	8.755
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.01812	0	0.0215	0	0.02533	0.02296	0.06641	0.1231	0	0	0	0.0181	0	0	0	0.04662	0
0.6989	0.6725	0.8573	0.5077	1.091	0.2136	0.3873	1.232	1.868	0.7315	0.3202	0.9303	0.7327	0.215	0.1225	0.3119	1.966	0.5138
0.6427	0.9328	0.7679	0.8793	1.167	0.1607	0.4291	1.335	2.364	0.688	0.392	0.6003	1.097	0.6068	0.1366	0.3129	1.085	1.034
2.202	3.009	3.469	2.543	2.771	2.057	1.385	4.522	5.475	2.227	1.587	2.506	3.437	1.409	0.694	1.635	3.758	3.115
4.32	5.106	6.184	3.015	7.198	7.246	7.439	8.304	7.349	4.763	2.802	3.966	5.919	3.372	1.322	3.385	8.042	4.962
1100	753.4	217.9	337.9	410.7	188.4	132.1	333.4	246.5	534.5	304.7	364.4	396.5	471.6	233.9	433.7	567.7	328.3
54.72	55.49	82.37	46.56	80.27	71.97	36.03	63.66	85.71	67.59	33.29	46.22	61.91	31.87	26.05	57.64	93.55	77.07
2.748	3.511	3.516	3.526	3.73	1.558	1.698	4.538	7.121	2.492	1.711	2.544	3.855	1.896	1.002	1.694	4.759	3.091
16.48	10.72	10.94	22.86	14.5	9.423	9.252	13.77	40.85	23.88	7.621	11.6	13.08	6.88	5.42	16.73	16.67	16.4
0.7877	1.675	1.256	1.192	1.085	0.5819	0.9823	1.42	2.567	0.7672	0.6445	0.9118	1.663	0.7406	0.3196	0.8789	1.797	1.468
1.24	1.664	1.593	1.558	1.558	0.456	0.8061	1.479	2.88	1.161	1.019	1.16	2.012	0.7603	0.5448	0.2996	1.857	1.602
1.804	2.627	2.643	2.745	3.262	1.339	1.183	2.98	6.136	1.817	1.19	1.778	2.623	1.176	0.9738	1.168	2.526	2.089
1.384	2.687	4.437	3.734	2.032	3.824	1.841	4.613	8.095	2.868	1.431	1.089	3.723	0.7025	1.019	1.754	4.328	2.314
4.226	5.894	4.453	6.225	4.862	1.988	2.364	4.869	11.13	3.893	1.746	2.491	6.09	2.427	0.8533	2.086	5.236	6.048
4.406	3.444	4.718	4.065	3.614	2.731	2.137	6.8	7.542	4.569	1.509	2.326	3.778	1.726	1.478	2.585	5.118	5.23
1.172	2.05	1.103	1.486	1.354	1.247	1.034	1.46	2.513	1.998	0.568	0.678	1.592	0.9346	0.1014	0.2324	1.953	1.475
24.22	18.17	38.84	22.93	21.32	12.87	13.29	30.95	36.24	28.31	12.76	19.62	26.48	12.71	14.62	19.8	33.19	39.04
3.393	5.106	4.955	4.213	4.839	2.692	2.183	4.824	7.528	4.27	1.93	3.261	4.941	2.735	1.676	3.155	5.544	4.529
1.952	3.262	3.48	3.287	2.453	1.731	2.196	3.653	7.788	3.481	1.223	2.003	2.994	1.302	0.6021	1.742	3.865	3.796
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.879	2.909	3.138	2.695	2.986	1.844	1.288	2.614	6.535	3.08	1.396	1.366	3.12	1.178	0.5643	0.5531	2.891	2.839
12.77	16.09	16.7	16.27	14.3	10.77	11.26	20.79	38.37	15.5	8.235	12.99	20.12	7.519	3.393	13.04	20.69	17.96
4.948	5.23	4.808	6.409	5.826	2.492	2.681	5.313	15.73	7.813	2.298	4.249	5.835	2.437	1.349	3.43	5.815	5.562
0.286	0.7507	0.8772	1.138	0.4668	0.8063	0.8103	1.197	1.793	0.8649	0.4888	0.6346	1.055	0.3301	0.2971	0.539	0.733	1.081
0	0	0	0	0	0.02278	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.1029	0	0	0	0	0	0	0	0	0	0	0	0
0.5648	0.8706	1.06	0.9212	1.111	0.3946	0.4323	1.724	1.598	0.4786	0.6513	0.4359	0.7519	0.4966	0.2829	0.7682	0.7867	0.5932
7.425	17.69	14.96	11.27	14.24	12.18	9.768	15.05	28.87	9.424	6.044	6.093	16.94	6.319	5.062	9.025	15.82	10.47
0.6705	1.043	1.208	0.7732	0.7864	0.296	0.5574	1.791	1.881	1.287	0.707	1.229	0.7485	0.745	0.02176	0.3657	0.9638	0.8557
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.848	5.572	7.593	7.405	5.847	3.239	4.515	8.001	12.19	5.93	2.305	4.112	9.257	3.439	2.809	4.346	8.406	12.49
1.9	3.384	2.586	2.662	2.641	0.8629	1.493	3.22	5.592	1.548	1.332	1.512	3.207	1.295	0.5868	0.7693	3.222	2.37
6.127	7.004	7.186	6.746	6.606	3.082	3.719	8.417	15.35	4.852	3.129	3.64	6.769	2.082	1.392	3.11	7.33	5.958
0.1046	0.061	0.3055	0.2171	0.03201	0.1066	0.03865	0.2236	0.2071	0.1095	0.09129	0	0.06092	0.05365	0.1019	0.3735	0.2746	0.1282
8.484	17.08	11.84	25.44	18.13	9.693	8.573	21.65	42.4	11.58	8.719	7.665	16.53	9.165	10.19	21.55	25.56	10.38
0.4211	0.5986	0.9839	0.8922	0.3704	0.6757	0.3501	1.125	1.224	0.5325	0.379	0.3656	0.7357	0.2294	0.2665	0.2662	0.9475	0.7417
1.851	0.7818	1.622	1.325	1.055	0.5463	1.061	0.8186	0.5687	0.9354	0.6685	1.847	2.063	0.3929	0.5595	1.481	1.005	2.288
7.833	8.61	10.25	10.14	9.845	5.179	6.579	11.56	18.19	10.32	4.856	6.316	10.78	4.956	4.313	5.365	11.96	12.32
2.639	3.159	3.92	4.26	2.776	2.428	2.712	4.659	10	3.56	1.382	2.512	5.438	1.817	1.464	3.171	4.025	5.42
46.77	37.64	26.91	60.91	45.04	16.63	22.52	54.51	132	41.77	23.48	39.32	45.82	24.34	20.81	51.87	60.3	47.26
50.2	71.1	73.07	83.12	77.58	27.05	33.61	89.72	137.5	58.41	34.55	53.42	84.47	32.44	22.87	53.85	103.2	72.91
0.04542	0.02649	0.1327	0.06285	0.006949	0.02314	0.08391	0.01213	0.1124	0.03962	0.06936	0.08324	0.04629	0.04659	0.07077	0.006757	0.04258	0.04869
0	0	0	0	0	0	0.02022	0	0	0.07638	0.07165	0.02112	0	0	0	0	0	0.03353
0.03593	0.1069	0.09445	0.1417	0.04618	0	0.09957	0.09215	0.06403	0.06017	0.02822	0.02911	0.0565	0.08292	0.03779	0.07056	0.1455	0.04623
1.991	3.218	4.486	4.349	3.464	4.648	2.953	3.708	4.054	4.465	2.06	2.063	3.512	2.669	1.385	3.436	3.968	2.126
0.204	0.4369	0.3575	0.3942	0.3035	0.1763	0.5887	0.5073	0.7938	0.2356	0.1657	0.1588	0.4793	0.1515	0.1438	0.2763	0.4115	0.3814
10.71	8.397	7.32	16.95	9.838	4.951	7.137	11.12	31.49	15.62	6.061	13.5	13.62	7.469	6.044	20.68	16.57	15.69
0.06663	0.1004	0.1557	0.1844	0.08155	0.09278	0.06975	0.07713	0.1484	0.124	0.1381	0.1885	0.1843	0.1481	0.08651	0.01322	0.1166	0.1429
0.1548	0.03386	0.1865	0.3816	0.1954	0.1301	0.1073	0.2171	0.2299	0	0.08866	0.1008	0.1014	0.134	0.09046	0.2246	0.3266	0.1601
1.202	2.173	1.72	1.788	2.206	1.151	0.8881	1.862	2.26	1.551	0.8653	0.5564	3.08	0.8937	0.7724	1.573	2.614	2.319
4.343	8.443	12	8.129	8.382	3.903	3.744	6.842	12.35	5.944	5.005	4.662	6.713	5.454	3.253	5.533	6.598	6.038
4.92	7.672	7.142	6.857	7.679	4.838	4.557	7.2	14.65	4.627	3.422	4.525	8.575	3.51	3.249	4.603	10.51	6.203
